,Name,Label,Semi-major axis(m),Inclination,Raan
1163,0 SL-12 R/B(2),0.308,7199147.613167625,71.10872542592308,36.5762130783385
1164,0 SL-12 R/B(AUX MOTOR),0.668,7179808.510929606,66.59032381030515,353.7301264811728
1165,0 SL-12 R/B(AUX MOTOR),0.461,7190056.932745167,66.58712380916094,83.02142968547773
1166,0 COSMOS 1660,0.16,7881463.415912706,73.62372632519697,276.64889891969773
1167,0 MORELOS 1,0.137,42391450.24225421,15.154105418563145,358.29502811341746
1168,0 ARABSAT 1B,0.689,42127129.80228785,14.366405136909847,349.47562495991616
1169,0 TELSTAR 303,0.067,42275944.43553753,15.082905393104575,1.7546006273820869
1170,0 COSMOS 1661,0.745,26564797.55401665,67.84472425883365,209.19277479981358
1171,0 INTELSAT 511,0.728,42215716.58501381,14.779305284548093,354.1554266332449
1172,0 COSMOS 1666,0.061,6886186.051751602,82.48712949443122,108.5364388087275
1173,0 COSMOS 1670,0.022,7328792.454328944,64.93972322010974,163.2504583724933
1174,0 OSCAR 30,0.247,7503459.269919838,90.16153223852166,69.67222491228215
1175,0 OSCAR 24,0.247,7503965.18521599,90.15223223519631,61.99682216783416
1176,0 COSMOS 1674,0.429,6883491.521021571,82.50982950254792,344.311923113562
1177,0 RADUGA 16,0.213,42176745.565228775,12.743304556547447,332.1845187772384
1178,0 SL-12 R/B(2),0.045,42871427.55278673,13.927004979796154,335.8397200842069
1179,0 COSMOS 1677,0.2,7318862.110503896,64.68372312857332,40.51631448717706
1180,0 OPTUS A1 (AUSSAT 1),0.693,42307916.95879421,14.876205319196062,354.1540266327442
1181,0 ASC 1,0.473,42152523.53028774,14.954205347086067,358.8919283268476
1182,0 LEASAT 4,0.045,42872116.062142655,12.600404505451536,341.60672214627937
1183,0 ASC 1 R/B(PAM-D),0.015,23849798.39212989,26.48420946980092,249.33478915315442
1184,0 COSMOS 1680,0.058,7159016.54498674,74.05372647894957,289.31220344764006
1185,0 COSMOS 1684,0.348,26541805.47435715,67.20072402856232,178.97616399544015
1186,0 SL-6 R/B(2),0.168,26263258.81564123,70.50002520827378,168.7807603499304
1187,0 INTELSAT 512,0.434,42493087.9225862,15.243305450457866,358.9349283422228
1188,0 COSMOS 1687,0.392,26568909.85885481,69.60362488775327,111.38853982853621
1189,0 SL-6 R/B(2),0.119,26206004.30701595,66.40532374415578,298.6229067768127
1190,0 USA 11,0.179,42432010.78845246,15.16150542120912,2.643500945220876
1191,0 USA 12,0.296,42527068.26607593,15.203305436155302,1.3274004746306751
1192,0 IUS R/B(2),0.169,41938965.64688748,13.424904800263185,332.1046187486689
1193,0 NAVSTAR 11 (USA 10),0.436,27597058.16980765,62.80352245628118,138.66384958120614
1194,0 COSMOS 1690,0.705,7776283.149568789,82.60782953758921,29.553710567344122
1195,0 COSMOS 1691,0.035,7791160.632102459,82.6089295379825,89.94623216153809
1196,0 COSMOS 1692,0.447,7780884.486489537,82.59962953465717,38.0343135997028
1197,0 COSMOS 1693,0.287,7783178.218398946,82.60722953737469,56.88742034089579
1198,0 COSMOS 1694,0.6,7785937.119739307,82.6053295366953,65.21942332012043
1199,0 COSMOS 1695,0.59,7789175.180475133,82.59952953462142,70.50252520916769
1200,0 COSMOS 1697,0.352,7225820.154943707,70.9651253745769,148.0327529311891
1201,0 COSMOS 1698,0.537,26550873.24962116,71.09552542120323,187.90836718927483
1202,0 METEOR 3-1,0.132,7573458.384628773,82.55152951745835,336.4598203059324
1203,0 COSMOS 1700,0.213,42176489.43777969,12.908004615438267,333.9663194143462
1204,0 RADUGA 17,0.329,42187291.40428177,12.842404591982055,333.50021924768544
1205,0 COSMOS 1703,0.483,6909648.502062038,82.47902949153494,16.82170601483715
1206,0 MORELOS 2,0.591,42363753.00546608,14.659105241568884,11.773604209817474
1207,0 OPTUS A2 (AUSSAT 2),0.201,42258678.804129176,14.825705301139074,355.4382270919282
1208,0 SATCOM K2,0.626,42353056.59260846,15.0163053692908,7.725702762433486
1209,0 COSMOS 1704,0.513,7361135.268463328,82.9366296551563,130.83784678290897
1210,0 COSMOS 1707,0.621,6900543.288732735,82.51342950383514,334.9448197642227
1211,0 COSMOS 1709,0.766,7361638.731203136,82.94522965823134,116.86054178512734
1212,0 COSMOS 1710 (GLONASS),0.013,25507945.267124817,66.27392369717185,28.413110159506434
1213,0 COSMOS 1711 (GLONASS),0.013,25508086.0326311,66.28452370096203,28.612810230912
1214,0 COSMOS 1712 (GLONASS),0.149,25522548.06067381,66.26462369384652,29.1123104095153
1215,0 SL-12 R/B(2),0.33,25502898.941680554,66.27592369788697,28.191210080162946
1216,0 METEOR 2-13,0.464,7323024.910061154,82.5378295125597,9.528203406942897
1217,0 COSMOS 1716,0.569,7855702.745519827,73.98792645542183,103.67993707221709
1218,0 COSMOS 1717,0.038,7872227.913788533,73.98602645474246,228.6051817409921
1219,0 COSMOS 1718,0.612,7863368.6562878825,73.98942645595821,161.88935788581267
1220,0 COSMOS 1719,0.478,7847479.762007686,73.9889264557794,42.976515366856425
1221,0 COSMOS 1720,0.764,7840141.056271806,73.99212645692359,346.31192382869034
1222,0 COSMOS 1721,0.49,7832836.004055987,73.9889264557794,289.7016035868756
1223,0 COSMOS 1722,0.46,7825938.263579986,73.98582645467096,237.04478475869072
1224,0 COSMOS 1723,0.357,7818619.737820039,73.98882645574366,180.3582644896296
1225,0 SATCOM K1,0.057,42366684.560619295,15.111605403366664,6.474702315120712
1226,0 COSMOS 1725,0.513,7360965.687730962,82.93432965433391,189.9015679019717
1227,0 COSMOS 1726,0.753,6867502.724871118,82.47462948996164,169.10556046606726
1228,0 RADUGA 18,0.214,42579217.20089436,13.60790486569743,336.07742016919985
1229,0 COSMOS 1727,0.766,7361874.9471394615,82.95172966055553,336.12692018689927
1230,0 STTW-1,0.625,42147420.5517744,13.467104815352394,338.69732110598216
1231,0 COSMOS 1729,0.392,26567484.139699634,70.72432528847541,253.7929907472469
1232,0 SL-6 R/B(2),0.397,26256397.826473497,70.83092532659177,205.3953734419993
1233,0 COSMOS 1732,0.16,7880555.778330818,73.61072632054864,39.92841427696509
1234,0 BS-2B (YURI 2B),0.029,42442720.368489854,14.458505169841509,347.187324141702
1235,0 COSMOS 1733,0.479,6890975.45346283,82.4910294958257,154.8240553595146
1236,0 SPOT 1,0.234,7054408.0633667875,98.70623529380018,186.30096661452615
1237,0 USA 16,0.678,7462571.979697903,63.29882263338271,290.7695039687183
1238,0 USA 17,0.186,7460543.043692231,63.299222633525716,287.2416027072676
1239,0 USA 18,0.474,7456872.341579308,63.293222631380345,285.7801021846876
1240,0 COSMOS 1736,0.151,7344043.6562313475,64.98562323652195,267.0153954751033
1241,0 GSTAR 2,0.502,42299582.66134021,15.123705407693196,1.3347004772408937
1242,0 BRAZILSAT 2,0.653,42343529.34141237,15.027805373402787,5.716302043944047
1243,0 COSMOS 1738,0.4,42172147.08437818,13.491104823933933,334.12421947080554
1244,0 SL-12 R/B(2),0.341,42904133.90590916,14.726905265811732,338.1148208977011
1245,0 COSMOS 1741,0.058,7159783.588107677,74.02472646858021,17.24250616530015
1246,0 COSMOS 1743,0.133,6896340.284556894,82.5527295178874,122.38414376016877
1247,0 COSMOS 1745,0.326,7362623.89831215,82.95682966237909,105.63973777297134
1248,0 SL-12 R/B(2),0.294,41859012.656325385,12.2033043634628,329.60331785429366
1249,0 METEOR 2-14,0.464,7323236.69424492,82.53502951155852,38.824313882178494
1250,0 COSMOS 1748,0.356,7839501.691600948,74.02032646700692,12.468604458324574
1251,0 COSMOS 1749,0.519,7809075.201433312,74.01882646647057,140.7013503097431
1252,0 COSMOS 1750,0.274,7817117.419891142,74.01652646564816,202.0198722350415
1253,0 COSMOS 1751,0.612,7864218.509628979,74.0169264657912,196.99577043860344
1254,0 COSMOS 1752,0.304,7855292.834047615,74.01822646625602,130.01954649031418
1255,0 COSMOS 1753,0.478,7847375.490267534,74.0164264656124,71.32122550190547
1256,0 COSMOS 1754,0.49,7831899.198547301,74.02032646700692,315.3775127676574
1257,0 COSMOS 1755,0.738,7824684.943234575,74.01572646536214,260.2941930718431
1258,0 GORIZONT 12,0.473,42152391.86809308,13.089704680407676,336.12762018714955
1259,0 COSMOS 1758,0.572,6928992.609036799,82.47142948881745,170.10826082459684
1260,0 SL-12 R/B(2),0.13,42910759.22871282,14.226805086993895,339.5791214212823
1261,0 COSMOS 1759,0.216,7359898.3455079375,82.92112964961404,198.34977092274528
1262,0 COSMOS 1736 FUEL CORE,0.715,7336180.064676383,64.9893232378449,140.56585026129318
1263,0 COSMOS 1761,0.391,26580611.920165844,69.65212490509512,146.41565235297207
1264,0 SL-6 R/B(2),0.09,26364384.24449921,68.45782447805624,71.67402562805412
1265,0 COSMOS 1763,0.26,7142500.987369691,74.03272647144071,203.70117283621414
1266,0 SL-12 R/B(2),0.045,42872235.881959744,14.087905037328227,337.27132059609573
1267,0 COSMOS 1766,0.483,6910498.130516772,82.50712950158248,156.19765585066475
1268,0 EGS (AJISAI),0.237,7865750.562159313,50.01121788221307,27.413109801942266
1269,0 JAS 1 (FUJI 1),0.237,7865844.181984887,50.01731788439421,30.751010995455694
1270,0 H-1 R/B(MABES),0.736,7916285.139691154,50.003017879281046,164.3005587479714
1271,0 COSMOS 1771,0.772,7333126.412577785,64.98532323641466,355.31002704608846
1272,0 COSMOS 1777,0.058,7159347.735607421,74.00412646121437,98.09933507679449
1273,0 COSMOS 1778 (GLONASS),0.013,25507975.98958949,64.16342294253268,139.4601498659345
1274,0 COSMOS 1779 (GLONASS),0.013,25507950.69342355,64.16772294407019,139.5250498891404
1275,0 COSMOS 1780 (GLONASS),0.013,25507645.86758547,64.15192293842068,139.3346498210602
1276,0 SL-12 R/B(2),0.251,25494940.501006506,64.16272294228239,138.69084959086035
1277,0 NOAA 10,0.702,7176146.303524064,98.5233352284017,34.09151218989881
1278,0 COSMOS 1782,0.393,6922099.721556404,82.50662950140372,261.12859337019455
1279,0 COSMOS 1771 FUEL CORE,0.641,7319422.193207035,64.99352323934669,150.70855388795925
1280,0 RADUGA 19,0.34,42680622.05940671,13.956504990344298,339.86012152175783
1281,0 SL-12 R/B(2),0.074,42931313.58403532,14.367805137410441,340.66222180856005
1282,0 COSMOS 1791,0.085,7356964.821219575,82.94492965812408,267.97149581697045
1283,0 POLAR BEAR,0.513,7360464.8848790275,89.53393201411438,260.8892932846295
1284,0 MOLNIYA 1-69,0.152,26546583.02267871,64.04302289948195,232.73668321826847
1285,0 SL-12 R/B(2),0.129,42181527.41834756,13.26350474255233,337.75102076761925
1286,0 COSMOS 1794,0.726,7860948.643046495,74.01452646493304,165.9544593393468
1287,0 COSMOS 1795,0.521,7851940.132838817,74.01262646425367,100.04633577297191
1288,0 COSMOS 1796,0.382,7844286.6832452575,74.01352646457548,42.284515119422025
1289,0 COSMOS 1797,0.009,7835928.7989505585,74.01732646593423,341.22592201011895
1290,0 COSMOS 1798,0.681,7828295.412254552,74.01312646443245,283.6203014124206
1291,0 COSMOS 1799,0.634,7820800.303966599,74.0111264637173,227.4562813301867
1292,0 COSMOS 1800,0.073,7813472.629223296,74.01412646479002,172.0343615133012
1293,0 COSMOS 1801,0.171,7805992.465460617,74.01312646443245,114.69584101110821
1294,0 SL-6 R/B(2),0.168,26262580.205578074,69.14012472202225,173.74176212380627
1295,0 COSMOS 1802,0.675,7367833.20114194,82.9311296531897,183.6746656754553
1296,0 COSMOS 1803,0.629,7878168.091040052,82.6064295370886,123.70214423143835
1297,0 FLTSATCOM 7 (USA 20),0.697,42544879.78372107,14.256405097577787,353.8567265264405
1298,0 COSMOS 1805,0.048,6905580.374440747,82.47672949071254,153.09505474128613
1299,0 COSMOS 1806,0.152,26545164.175747793,68.72032457191682,224.8979804154303
1300,0 SL-6 R/B(2),0.672,26259865.517145313,69.92492500263863,182.25036516617672
1301,0 COSMOS 1808,0.036,7370467.018407073,82.93712965533507,171.65606137803468
1302,0 COSMOS 1809,0.022,7327289.888654717,82.52952950959192,34.54271235123176
1303,0 METEOR 2-15,0.464,7324152.487481837,82.46502948652905,224.8650804036664
1304,0 COSMOS 1812,0.133,6896584.237552922,82.51252950351332,269.68679643030026
1305,0 COSMOS 1814,0.596,7153091.995699379,74.05432647916409,231.97528294601918
1306,0 MOLNIYA 3-31,0.288,26562419.73184238,63.77972280533529,181.77696499690586
1307,0 SL-6 R/B(2),0.139,26872104.06010301,64.00572288614481,248.24758876441052
1308,0 COSMOS 1816,0.766,7361747.897439447,82.92412965068674,32.10601147995515
1309,0 COSMOS 1818,0.31,7164980.0854949625,65.01222324603316,312.92061188915795
1310,0 USA 21,0.29,26554294.379429325,62.58782237915458,183.62716565847103
1311,0 COSMOS 1821,0.659,7364369.981000006,82.9148296473614,176.45286309319846
1312,0 MOS 1A (MOMO 1),0.541,7263001.801130308,99.12593544386986,92.85433320137042
1313,0 COSMOS 1823,0.16,7879111.758134408,73.60262631765238,141.3888505555685
1314,0 GOES 7,0.293,42267274.16032609,14.625305229483216,352.7604261344428
1315,0 COSMOS 1825,0.429,6882753.555350347,82.50312950015224,44.20111580472951
1316,0 COSMOS 1827,0.447,7780761.7040852215,82.57252952496718,4.7903017128396295
1317,0 COSMOS 1828,0.575,7775542.998385368,82.56992952403752,341.7930222128936
1318,0 COSMOS 1829,0.59,7790153.088976076,82.57022952414479,39.85391425032656
1319,0 COSMOS 1830,0.6,7786483.459924225,82.56332952167759,16.552305918509358
1320,0 COSMOS 1831,0.095,7778567.926282865,82.56392952189213,346.05022373511576
1321,0 COSMOS 1832,0.287,7783502.116262975,82.57052952425204,12.835204589407597
1322,0 COSMOS 1833,0.352,7227630.487866654,70.91482535659141,257.6148921138214
1323,0 SL-12 R/B(2),0.067,42275010.699648015,14.164405064681887,337.2294205811138
1324,0 AGILA 1 (PALAPA B2P),0.499,42263807.069190696,15.071405388992591,3.690901319733584
1325,0 SL-12 R/B(2),0.473,42151092.38936985,8.368202992168463,297.3253063128375
1326,0 SL-12 R/B(2),0.74,42194742.00706016,9.965403563269952,304.98260905081366
1327,0 SL-12 R/B(2),0.129,42180109.24695995,12.259104383414881,326.8035168531856
1328,0 SL-12 R/B(2),0.229,41889917.37655499,11.624304156433144,323.2668155885883
1329,0 COSMOS 1842,0.566,6906747.62053146,82.5245295078041,326.47181673458147
1330,0 GORIZONT 14,0.577,42913669.743957,13.966304993848428,334.6536196601
1331,0 SL-12 R/B(2),0.312,41412527.84453581,11.38140406958081,325.28681631086795
1332,0 COSMOS 1844,0.069,7223463.953277349,70.90042535144248,338.5688210600352
1333,0 USA 23,0.36,7463468.152972653,63.2997226337045,222.67877962192387
1334,0 USA 24,0.36,7463294.6715737125,63.299522633633,222.996079735379
1335,0 USA 25,0.36,7464192.762133637,63.297622632953605,228.12628156975467
1336,0 COSMOS 1850,0.058,7159059.0755886575,74.03962647390792,23.961408567738037
1337,0 COSMOS 1851,0.288,26562606.140942324,70.76492530299251,253.72429072268227
1338,0 SL-6 R/B(2),0.299,26297227.05149277,70.06962505437815,205.07177332629158
1339,0 COSMOS 1852,0.612,7864250.121896696,74.00402646117863,176.3421630536161
1340,0 COSMOS 1853,0.304,7855283.813236664,74.002226460535,110.95363967303156
1341,0 COSMOS 1854,0.478,7847699.912387688,74.00262646067803,55.830619963022
1342,0 COSMOS 1855,0.764,7839734.170483218,74.00692646221556,358.1739280701165
1343,0 COSMOS 1856,0.49,7832224.92081789,74.00482646146467,302.3532081106344
1344,0 COSMOS 1857,0.738,7824978.4594314275,74.00102646010592,250.38018952695182
1345,0 COSMOS 1858,0.274,7817639.714534705,74.00282646074953,194.92986969991156
1346,0 COSMOS 1859,0.519,7809710.615105844,74.00422646125013,136.05284864760608
1347,0 COSMOS 1860,0.767,7324972.448765112,65.01072324549679,47.52961699488184
1348,0 DMSP 5D-2 F8 (USA 26),0.486,7207723.018580512,98.72223529952122,232.60168316999736
1349,0 COSMOS 1861,0.172,7366820.054048474,82.92892965240306,326.8448168679529
1350,0 COSMOS 1862,0.008,6924962.915567736,82.4924294963263,74.89172677858835
1351,0 COSMOS 1864,0.699,7357700.610628634,82.93552965476299,175.2447626612252
1352,0 COSMOS 1867,0.463,7166131.594676062,65.0086232447459,91.65363277204314
1353,0 COSMOS 1869,0.593,6919027.407925663,82.50052949922257,230.38538237752792
1354,0 COSMOS 1860 FUEL CORE,0.496,7310547.50030986,65.00822324460289,182.11336511719043
1355,0 METEOR 2-16,0.767,7325229.595331239,82.55472951860254,44.388015871558245
1356,0 KIKU 5 (ETS 5),0.606,42430156.55683135,14.70990525973314,350.3109252585894
1357,0 SL-12 R/B(2),0.294,41857058.26542786,12.676004532483384,335.07741981163565
1358,0 COSMOS 1875,0.575,7775300.50405382,82.56502952228546,74.19872653079635
1359,0 COSMOS 1876,0.59,7789761.536706802,82.57432952561079,129.99784648255508
1360,0 COSMOS 1877,0.6,7786316.491822883,82.5624295213558,108.42933877043234
1361,0 COSMOS 1878,0.287,7783336.305239937,82.56782952328663,103.57463703456558
1362,0 COSMOS 1879,0.447,7780657.424246661,82.56832952346541,95.57733417501764
1363,0 COSMOS 1880,0.095,7778580.334570068,82.55802951978251,77.95482787384314
1364,0 OPTUS A3 (AUSSAT 3),0.68,42551596.42950988,14.84390530764674,5.796202072513426
1365,0 EUTE 1-F4 (ECS 4),0.351,42614876.78598444,15.150705417347426,356.92712762430534
1366,0 COSMOS 1883 (GLONASS),0.013,25508119.30911453,65.97632359076074,23.803708511350173
1367,0 COSMOS 1884 (GLONASS),0.013,25507979.18153917,65.99392359705388,24.143908632993487
1368,0 COSMOS 1885 (GLONASS),0.013,25507997.05647587,65.99162359623149,24.04240859670073
1369,0 SL-12 R/B(2),0.227,25482897.37729993,65.9856235940861,22.644408096826034
1370,0 OSCAR 27,0.655,7470657.5058718575,90.31863229469498,18.38440657360267
1371,0 OSCAR 29,0.655,7472163.376045674,90.31933229494528,18.66100667250492
1372,0 COSMOS 1888,0.329,42188889.57008878,13.46860481588874,340.95092191178884
1373,0 SL-12 R/B(2),0.266,42232059.62301538,13.587604858438876,341.4679220966495
1374,0 COSMOS 1891,0.708,7364465.499167453,82.9201296492565,221.95507936315468
1375,0 COSMOS 1892,0.255,6891663.877850651,82.49912949872197,35.96051285818623
1376,0 COSMOS 1894,0.599,42157003.45879728,13.465904814923315,340.4769217423034
1377,0 SL-12 R/B(2),0.213,42177467.39987019,13.48930482329032,340.6470218031252
1378,0 WESTFORD NEEDLES,0.628,10011745.384118887,87.44593126752041,322.58701534551625
1379,0 TVSAT 1,0.203,42548636.79854707,13.83730494772265,342.21602236414316
1380,0 COSMOS 1897,0.547,42174513.48772254,13.632004874314726,341.7860222103907
1381,0 USA 28,0.489,42701953.88278724,13.822004942251914,351.14392555644037
1382,0 COSMOS 1898,0.55,7157731.164826037,74.0043264612859,88.09893150100979
1383,0 WESTFORD NEEDLES,0.416,9982933.91121442,86.92193108015677,337.6212207212074
1384,0 RADUGA 21,0.709,42167499.94861474,14.006905008365536,341.0217219371043
1385,0 COSMOS 1900,0.584,7089137.315206572,66.08402362927042,71.3149254996528
1386,0 WESTFORD NEEDLES,0.177,10023637.391539523,87.35343123444571,28.05281003067607
1387,0 COSMOS 1903,0.29,26552028.735838696,68.9372246494725,277.22619912611947
1388,0 SL-6 R/B(2),0.034,26244672.71988513,68.8968246350269,22.534808057636994
1389,0 COSMOS 1904,0.326,7362508.370604337,82.91132964610992,80.41882875488125
1390,0 COSMOS 1908,0.481,6898510.1163599985,82.47352948956835,181.16526477818385
1391,0 COSMOS 1909,0.59,7789531.087507647,82.60752953748194,77.93372786629853
1392,0 COSMOS 1910,0.6,7786396.045298485,82.59892953440688,57.86032068876998
1393,0 COSMOS 1911,0.287,7783295.621325008,82.60572953683831,53.194019020268314
1394,0 COSMOS 1912,0.447,7780499.26427529,82.60772953755344,44.480715904704454
1395,0 COSMOS 1913,0.095,7777783.907301254,82.60052953497897,25.650609171735425
1396,0 COSMOS 1914,0.575,7774825.202715877,82.60782953758921,22.573708071546235
1397,0 METEOR 2-17,0.464,7322817.616310783,82.53962951320331,78.36842802173166
1398,0 DMSP 5D-2 F9 (USA 29),0.668,7178872.427558494,98.43083519532702,268.97459617564306
